EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
885538,GEORGETOWN CO.,ANNIEVILLE,04/13/2020,736,Tornado, ,EF2,0,0,20000,0,SC,EST-5, ,147281,C,43,ILM,0,0,NWS Storm Survey, ,4.56,50,1,NE,2,SE,MURRELLS INLET,04/13/2020,747,33.4908,-79.0906,33.5247,-79.0227,"This tornado primarily remained EF-0/EF-1 as it moved across portions of|North Litchfield Beach near Boyle Dr. and Cayman Loop where several very |large limbs were down. The tornado picked up some strength as it moved|near Lakeshore Dr. (likely just west of the road) before crossing near |Trace Dr near the intersection of Cockle Shell Ct. There were numerous|large trees uprooted in the woods on the north side of Trace Dr. The|tornado then lifted northeast into Huntington State Park causing minor|damage to some trees near the parking area and some shingle damage to |the castle building. The tornado likely moved along the beach of the|state park before moving offshore and passing very near the Murrells Inlet|WeatherFlow meteorological station where it recorded a wind gust to 114 mph|(EF-2 waterspout).","A strong cold front produced a squall line and numerous tornadoes.",204
887820,GREENVILLE CO.,PARK PLACE,04/25/2020,2010,Tornado, ,EF2,0,0,5000000,0,SC,EST-5, ,147578,C,45,GSP,0,0,NWS Storm Survey, ,5.47,400,1,SE,2,E,CHEROKEE FOREST,04/25/2020,2018,34.892,-82.392,34.878,-82.297,"NWS storm survey found the path of an EF2 tornado across the north side of Greenville, beginning just east of Cherrydale Point and moving east/southeast across Pleasantburg Dr, Rutherford Rd, and Wade Hampton Blvd, then crossing through a residential area between Wade Hampton Blvd and E North St before lifting. Roofs were blown off a hotel and restaurant on Rutherford Rd and several other businesses received minor to moderate roof damage along Wade Hampton Blvd. Otherwise numerous hardwoods were snapped and some partially debarked. Several homes and multiple vehicles were damaged by falling trees.","Multiple supercell thunderstorms trained along a warm front across northern portions of upstate South Carolina during the evening hours. Widespread large hail was reported across the area, and one significant tornado developed on the outskirts of the city of Greenville.",205
887660,ANDERSON CO.,SANDY SPGS,04/29/2020,1718,Tornado, ,EF0,0,0,0,0,SC,EST-5, ,147563,C,7,GSP,0,0,NWS Storm Survey, ,0.58,30,3,SW,3,SW,SANDY SPGS,04/29/2020,1719,34.564,-82.792,34.568,-82.783,"NWS storm survey found that a brief, weak tornado touched down just north of I-85 in northwest Anderson County.  Several trees were uprooted and pushed over on Hix Road near the intersection with Centerville Road. The tornado crossed a cove of Lake Hartwell, with a few limbs down along Sandy Springs Road. The tornado uprooted another small tree along Beaver Trail before lifting.","Areas of rain with embedded low-topped thunderstorms developed across upstate South Carolina during the afternoon and evening. One of these storms produced brief severe weather, including a weak tornado across Anderson County.",206
895059,CHESTER CO.,MC KEOWN,05/05/2020,1732,Tornado, ,EF1,0,0,25000,0,SC,EST-5, ,148315,C,23,GSP,0,0,NWS Storm Survey, ,4.57,100,2,NNW,4,E,MC KEOWN,05/05/2020,1739,34.644,-81.19,34.62,-81.115,"NWS storm survey found the path of an EF1 tornado that touched down just off Highway 321 near Gregory Rd. The tornado initially moved east/southeast crossing Old Columbia Rd and Ross Rd but turned in a more southeasterly direction between Ross Rd and Boyd Rd. Numerous trees were snapped or uprooted and large limbs snapped in this area. Structural damage was confined to some siding stripped off a home on Old Columbia Rd. The tornado continued to cause primarily tree damage as it moved across Boyd Rd and Aiken Chapel Rd although a mobile home was moved off its foundation and received moderate roof damage on Aiken Chapel Rd. The tornado continued southeast before lifting in the area around Discovery Rd. However another tornado later developed about 5 miles southeast of this location.","For the second day in a row, thunderstorms, including severe severe storms developed across the mountains and in the vicinity of a stationary front and moved southeast across portions of upstate South Carolina from late afternoon into the evening. In addition to large hail and locally damaging winds, a couple of tornadoes developed across Chester County.",207
895061,CHESTER CO.,BECKHAMVILLE,05/05/2020,1746,Tornado, ,EF1,0,0,100000,0,SC,EST-5, ,148315,C,23,GSP,0,0,NWS Storm Survey, ,9.02,200,6,W,2,ESE,GREAT FALLS,05/05/2020,1759,34.592,-81.026,34.558,-80.873,"NWS storm survey found a second tornado developed across southeast Chester County, beginning along Old Catholic Church Rd, a little over a mile south of Highway 97, or just west of I-77. The tornado initially moved east, crossing Interstate 77, and downing trees and snapping large limbs across Mountain Gap Road, Ross Dye Road and Georgetown Road, before turning southeast. The tornado crossed Highway 21 into the town of Great Falls and produced additional tree damage along Walnut Street, Hampton Street, Duke Street, and Republic Street. A house on Republic St received significant damage from a fallen tree. The tornado moved over the Catawba River southeast of Great Falls, crossing Big Island and Pickett Island before moving into southwest Lancaster County, where the tornado strengthened.","For the second day in a row, thunderstorms, including severe severe storms developed across the mountains and in the vicinity of a stationary front and moved southeast across portions of upstate South Carolina from late afternoon into the evening. In addition to large hail and locally damaging winds, a couple of tornadoes developed across Chester County.",208
887879,LANCASTER CO.,CAUTHENS XRDS,05/05/2020,1758,Tornado, ,EF2,0,0,0,0,SC,EST-5, ,147585,C,57,CAE,0,0,NWS Storm Survey, ,4.96,200,7,SW,7,SSW,CAUTHENS XRDS,05/05/2020,1807,34.558,-80.873,34.5246,-80.7958,"A tornado touched down west of Great Falls in Chester Co SC (see Storm Data for South Carolina, Northwest, for more information on the tornado in Chester Co).  The tornado moved to the SE and crossed into Lancaster Co SC at the Catawba River near Pickett Island.  The tornado strengthened as it crossed the Catawba River and entered SW Lancaster County. The tornado moved to the SE, producing significant tree damage, with numerous large hardwood and softwood trees uprooted or snapped. The most significant damage occurred between Green Rd and Cedar Creek Rd near Mount Carmel Rd where estimated winds were up to 115 mph. A tree also fell on a vehicle on Cedar Creek Rd. The tornado then crossed Cunningham Quarters Rd, before dissipating near Mable Anthony Rd. ||This supercell thunderstorm also produced large hail in Chester Co SC (see Storm Data for South Carolina, Northwest) and in Lancaster Co and N Kershaw Co (See Storm Data for South Carolina, Central for additional hail information).","Upper energy and a surface wave of low pressure moved east and interacted with a nearly stationary surface front, which combined with strong atmospheric instability and shear, led to a band of supercells that tracked east across the northern Midlands of SC producing large hail and a tornado.",209
895373,CHARLESTON CO.,MORRIS ACRES,05/20/2020,1047,Tornado, ,EF1,0,0,0,0,SC,EST-5, ,148615,C,19,CHS,0,0,NWS Storm Survey, ,0.77,300,3,SSW,2,S,MORRIS ACRES,05/20/2020,1050,32.7159,-80.1166,32.7177,-80.1036,"A National Weather Service storm survey team determined that an EF1 tornado occurred on Johns Island in Charleston County. The tornado began just south of Chisolm Road and west of Chaineybriar Lane. It continued eastward across the southern portion of Shadberry Lane, and dissipated over Church Creek just southeast of Overlook Road. Along the path of the tornado, most of the damage was due to numerous snapped and uprooted trees. A few homes did sustain mainly minor roof damage due to falling trees and large tree limbs.","Under the influence of a large and anomalous upper low a large cluster of thunderstorms developed in the morning hours and impacted portions of southeast South Carolina. One storm developed near a stationary surface front and produced a short-lived tornado, damaging straight-line wind gusts, and large hail.",210
896673,CHEROKEE CO.,BLACKSBURG,05/22/2020,1428,Tornado, ,EF1,0,0,0,0,SC,EST-5, ,148749,C,21,GSP,0,0,NWS Storm Survey, ,6.25,200,1,SSW,5,NNE,KINGS CREEK,05/22/2020,1435,35.103,-81.505,35.136,-81.402,"NWS storm survey found the path of an EF1 tornado that began near the intersection of Tucker Rd and Zayes Rd, crossing S Rutherford, St Oak Grove Rd, and Highway 5 before crossing into Kings Mountain National Military Park. Numerous trees and large limbs were snapped and uprooted along the entire path but structural damage was minimal in this largely rural area.","A line of thunderstorms moved into upstate South Carolina from northeast Georgia during the early afternoon and quickly intensified. Multiple reports of locally damaging wind gusts were received, and a weak tornado moved across Kings Mountain State Park and vicinity.",211
896672,YORK CO.,KINGS CREEK,05/22/2020,1436,Tornado, ,EF1,0,0,0,0,SC,EST-5, ,148749,C,91,GSP,0,0,NWS Storm Survey, ,6.49,200,5,NNE,3,NNE,BETHANY,05/22/2020,1443,35.136,-81.401,35.157,-81.289,"NWS storm survey found that an EF1 tornado that began just southeast of Blacksburg in Cherokee County crossed into York County in Kings Mountain National Military Park crossing Piedmont Rd and Park Rd before moving out of the park in the area around Highway 161 N and Whitworth Rd. The tornado weakened around this point, but additional damage was found around Henry Knob Rd and Grandview Rd N where the tornado appeared to lift. Numerous trees were snapped and uprooted along the path in York County but structural damage was minimal in this largely rural area.","A line of thunderstorms moved into upstate South Carolina from northeast Georgia during the early afternoon and quickly intensified. Multiple reports of locally damaging wind gusts were received, and a weak tornado moved across Kings Mountain State Park and vicinity.",212
905108,LAURENS CO.,OWINGS,06/10/2020,1929,Tornado, ,EF0,0,0,10000,0,SC,EST-5, ,150116,C,59,GSP,0,0,NWS Storm Survey, ,0.41,30,4,WSW,4,WSW,OWINGS,06/10/2020,1930,34.602,-82.189,34.608,-82.189,"NWS storm survey found the path of a brief weak tornado just southwest of Perrin Circle in Laurens County. Residents described a wispy funnel that first touched down in a field damaged a carport and uprooted several trees as it moved into a wooded area. The weak tornado intermittently touched down and lifted along its half mile track downing a few more trees and  snapping large branches before lifting just short of Cooley Road. Some minor damage occurred to an old barn as well as minor structural damage to a couple of houses.","Scattered to numerous showers and thunderstorms developed along a cold front across upstate South Carolina during the afternoon and evening. A brief, weak tornado developed in association with one of these storms over Laurens County.",213
916391,GEORGETOWN CO.,SUNNY SIDE,08/03/2020,1920,Tornado, ,EF0,0,1,100000,0,SC,EST-5, ,152172,C,43,ILM,0,0,NWS Storm Survey, ,0.2,30,1,E,1,E,SUNNY SIDE,08/03/2020,1921,33.568,-79.0046,33.5686,-79.008,"Waterspout moved onshore near 813 South Waccamaw Dr in Garden|City. It caused damage to a few homes as it quickly moved across|the island. It dissipated over the adjacent marshes west of the|island. An injury occurred at one of the homes along the beach |front.","Hurricane Isaias came off the African coast as a tropical wave on July 23, 2020. It became Tropical Storm Isaias on July 30th, further strengthening to a hurricane on the 31st. After crossing the Bahamas, it weakened to a tropical storm. Isaias strengthened again to a hurricane as it approached the coast of North Carolina. Hurricane Isaias made landfall at Ocean Isle Beach as a strong Category 1 around 11 pm on August 3rd, with an 87 mph recorded gust. It pushed inland to Goldsboro NC, where it weakened and accelerated northward.||Rainfall was heaviest along the coast of Georgetown County, topping out at nearly seven inches. Most areas along the coast of South Carolina received around three to four inches on average, with lesser amounts inland.",214
914147,SUMTER CO.,PINEWOOD,09/17/2020,658,Tornado, ,EFU,0,0,0,0,SC,EST-5, ,151728,C,85,CAE,0,0,State Official, ,2.15,150,8,W,9,W,PINEWOOD,09/17/2020,704,33.7171,-80.601,33.741,-80.625,"The South Carolina Forestry Commission completed an aerial survey over an area|inaccessible by land. Radar indicated that the tornado likely touched down along the|upper reaches of Lake Marion in far southwest Sumter County, where a debris|signature was first noted on radar. The tornado moved to the NNW to near the|confluence of the Wateree and Congaree Rivers. The tornado continued moving to the|NW along the Congaree River and vicinity where it crossed back and forth between|Calhoun Co and Richland Co before eventually ending in Richland Co within the boundary of Congaree National Park.  This tornado has been assigned an unknown rating as the degree of damage could not be determined from the aerial survey. Radar data was used to help determine the timing and location of the damage.","Hurricane Sally made landfall near Gulf Shores, AL, as a category 2 hurricane, in the early morning of Wednesday, September 16, 2020, and then weakened and turned to the NE, tracking across the Central Savannah River Area of Georgia, and across Central SC, as a post-tropical area of low pressure, on Thursday, September 17.  Moisture, instability and low level wind shear, associated with the low, provided tornadoes, heavy rain, and flooding.  48-hour rainfall totals of 2 to 6 inches fell across a large portion of the Midlands of SC, with higher rainfall amounts of 6 to almost 9 inches observed across portions of the southern and eastern Midlands from lower Orangeburg Co NE across S Calhoun Co, Sumter Co, Clarendon Co and S Lee Co SC.  A total of 9 confirmed tornadoes occurred in Central SC during the morning and early afternoon of Sept. 17.",215
914153,SUMTER CO.,PINEWOOD,09/17/2020,659,Tornado, ,EFU,0,0,0,0,SC,EST-5, ,151728,C,85,CAE,0,0,NWS Storm Survey, ,2.5,100,6,W,7,WNW,PINEWOOD,09/17/2020,704,33.7242,-80.5725,33.7586,-80.586,"The South Carolina Forestry Commission completed an aerial survey over an area inaccessible by land. The aerial survey found tree damage in a path extending a little over 2 miles in the upper reaches of Lake Marion, generally east of where the Congaree and Wateree Rivers meet and west of Fullers Earth Creek in far southwest Sumter County. This tornado has been assigned an unknown rating as the degree of damage could not be determined from the aerial survey. Radar data was used to help determine the timing and location of the damage.","Hurricane Sally made landfall near Gulf Shores, AL, as a category 2 hurricane, in the early morning of Wednesday, September 16, 2020, and then weakened and turned to the NE, tracking across the Central Savannah River Area of Georgia, and across Central SC, as a post-tropical area of low pressure, on Thursday, September 17.  Moisture, instability and low level wind shear, associated with the low, provided tornadoes, heavy rain, and flooding.  48-hour rainfall totals of 2 to 6 inches fell across a large portion of the Midlands of SC, with higher rainfall amounts of 6 to almost 9 inches observed across portions of the southern and eastern Midlands from lower Orangeburg Co NE across S Calhoun Co, Sumter Co, Clarendon Co and S Lee Co SC.  A total of 9 confirmed tornadoes occurred in Central SC during the morning and early afternoon of Sept. 17.",216
935948,CALHOUN CO.,FT MOTTE,09/17/2020,704,Tornado, ,EFU,0,0,0,0,SC,EST-5, ,151728,C,17,CAE,0,0,State Official, ,3,150,4,E,3,NE,FT MOTTE,09/17/2020,711,33.741,-80.625,33.769,-80.665,"The South Carolina Forestry Commission completed an aerial survey over an area|inaccessible by land. Radar indicated that the tornado likely touched down along the|upper reaches of Lake Marion in far southwest Sumter County, where a debris|signature was first noted on radar. The tornado moved to the NNW to near the|confluence of the Wateree and Congaree Rivers. The tornado continued moving to the|NW along the Congaree River and vicinity where it crossed back and forth between|Calhoun Co and Richland Co before eventually ending in Richland Co within the boundary of Congaree National Park.  This tornado has been assigned an unknown rating as the degree of damage could not be determined from the aerial survey. Radar data was used to help determine the timing and location of the damage.","Hurricane Sally made landfall near Gulf Shores, AL, as a category 2 hurricane, in the early morning of Wednesday, September 16, 2020, and then weakened and turned to the NE, tracking across the Central Savannah River Area of Georgia, and across Central SC, as a post-tropical area of low pressure, on Thursday, September 17.  Moisture, instability and low level wind shear, associated with the low, provided tornadoes, heavy rain, and flooding.  48-hour rainfall totals of 2 to 6 inches fell across a large portion of the Midlands of SC, with higher rainfall amounts of 6 to almost 9 inches observed across portions of the southern and eastern Midlands from lower Orangeburg Co NE across S Calhoun Co, Sumter Co, Clarendon Co and S Lee Co SC.  A total of 9 confirmed tornadoes occurred in Central SC during the morning and early afternoon of Sept. 17.",217
935952,RICHLAND CO.,KINGVILLE,09/17/2020,711,Tornado, ,EFU,0,0,0,0,SC,EST-5, ,151728,C,79,CAE,0,0,State Official, ,1.75,150,3,SE,1,SE,KINGVILLE,09/17/2020,717,33.769,-80.665,33.7868,-80.6868,"The South Carolina Forestry Commission completed an aerial survey over an area|inaccessible by land. Radar indicated that the tornado likely touched down along the|upper reaches of Lake Marion in far southwest Sumter County, where a debris|signature was first noted on radar. The tornado moved to the NNW to near the|confluence of the Wateree and Congaree Rivers. The tornado continued moving to the|NW along the Congaree River and vicinity where it crossed back and forth between|Calhoun Co and Richland Co before eventually ending in Richland Co within the boundary of Congaree National Park.  This tornado has been assigned an unknown rating as the degree of damage could not be determined from the aerial survey. Radar data was used to help determine the timing and location of the damage.","Hurricane Sally made landfall near Gulf Shores, AL, as a category 2 hurricane, in the early morning of Wednesday, September 16, 2020, and then weakened and turned to the NE, tracking across the Central Savannah River Area of Georgia, and across Central SC, as a post-tropical area of low pressure, on Thursday, September 17.  Moisture, instability and low level wind shear, associated with the low, provided tornadoes, heavy rain, and flooding.  48-hour rainfall totals of 2 to 6 inches fell across a large portion of the Midlands of SC, with higher rainfall amounts of 6 to almost 9 inches observed across portions of the southern and eastern Midlands from lower Orangeburg Co NE across S Calhoun Co, Sumter Co, Clarendon Co and S Lee Co SC.  A total of 9 confirmed tornadoes occurred in Central SC during the morning and early afternoon of Sept. 17.",218
921489,DORCHESTER CO.,REEVESVILLE,09/17/2020,813,Tornado, ,EF1,0,0,0,0,SC,EST-5, ,152979,C,35,CHS,0,0,NWS Storm Survey, ,0.6,150,2,N,2,N,REEVESVILLE,09/17/2020,814,33.2219,-80.6329,33.23,-80.6291,"A National Weather Service storm survey team determined that EF-1 tornado impacted an area near Reevesville in Dorchester County. The tornado began near a tree line east of St. Mark Bowman Road. The tornado tracked north across a tree farm on Cockadoo Farm Road. Damage on the farm consisted of dozens of snapped or uprooted trees and overturned hundreds of potted trees and shrubs. Minor damage was observed to siding and shingles on a few homes between Cockadoo Farm Road and Neighborhood Drive. The tornado track ended in a wooded area north of Neighborhood Drive.","Tropical Cyclone Sally made landfall along the northeast Gulf Coast and began to track inland into the Southeast region in the early morning hours. Scattered to numerous embedded thunderstorms developed and moved through portions of southeast South Carolina, with some producing damaging wind gusts and even a brief tornado.",219
914176,ORANGEBURG CO.,WELLS,09/17/2020,849,Tornado, ,EF0,0,0,0,0,SC,EST-5, ,151728,C,75,CAE,0,0,NWS Storm Survey, ,0.23,100,1,NNW,1,N,WELLS,09/17/2020,850,33.3859,-80.4847,33.3886,-80.4825,"A National Weather Service Survey Team confirmed a weak tornado briefly touched down in eastern Orangeburg County near I-95. The tornado broke large limbs off of trees on Highway 15 near Crossroads Onyx Way and Po Chance Drive.","Hurricane Sally made landfall near Gulf Shores, AL, as a category 2 hurricane, in the early morning of Wednesday, September 16, 2020, and then weakened and turned to the NE, tracking across the Central Savannah River Area of Georgia, and across Central SC, as a post-tropical area of low pressure, on Thursday, September 17.  Moisture, instability and low level wind shear, associated with the low, provided tornadoes, heavy rain, and flooding.  48-hour rainfall totals of 2 to 6 inches fell across a large portion of the Midlands of SC, with higher rainfall amounts of 6 to almost 9 inches observed across portions of the southern and eastern Midlands from lower Orangeburg Co NE across S Calhoun Co, Sumter Co, Clarendon Co and S Lee Co SC.  A total of 9 confirmed tornadoes occurred in Central SC during the morning and early afternoon of Sept. 17.",220
914170,CLARENDON CO.,ST PAUL,09/17/2020,917,Tornado, ,EF0,0,0,0,0,SC,EST-5, ,151728,C,27,CAE,0,0,NWS Storm Survey, ,0.93,100,4,SSW,3,SW,ST PAUL,09/17/2020,919,33.5259,-80.4363,33.5392,-80.4341,"A National Weather Service storm survey team confirmed an EF-0 tornado, with peak wind speeds of 85 mph, northeast of Santee in Clarendon County, SC. The tornado began along the edge of Lake Marion, just west of I-95, near the Adams Landing community. The tornado uprooted several large hardwood trees and snapped large|branches off of other hardwood trees along Scott Lake Road. The tornado then continued northeast across a portion of Lake Marion, then snapped large branches off of several pine trees along Fort Watson Road in the Santee National Wildlife Refuge, before dissipating.","Hurricane Sally made landfall near Gulf Shores, AL, as a category 2 hurricane, in the early morning of Wednesday, September 16, 2020, and then weakened and turned to the NE, tracking across the Central Savannah River Area of Georgia, and across Central SC, as a post-tropical area of low pressure, on Thursday, September 17.  Moisture, instability and low level wind shear, associated with the low, provided tornadoes, heavy rain, and flooding.  48-hour rainfall totals of 2 to 6 inches fell across a large portion of the Midlands of SC, with higher rainfall amounts of 6 to almost 9 inches observed across portions of the southern and eastern Midlands from lower Orangeburg Co NE across S Calhoun Co, Sumter Co, Clarendon Co and S Lee Co SC.  A total of 9 confirmed tornadoes occurred in Central SC during the morning and early afternoon of Sept. 17.",221
914168,CLARENDON CO.,PAXVILLE,09/17/2020,1014,Tornado, ,EF0,0,0,0,0,SC,EST-5, ,151728,C,27,CAE,0,0,NWS Storm Survey, ,0.6,25,3,E,3,E,PAXVILLE,09/17/2020,1015,33.7297,-80.2981,33.7378,-80.2945,"A National Weather Service storm survey team confirmed an EF-0 tornado, with peak wind speeds of 60 mph, northwest of Manning in Clarendon County, SC. The weak tornado split the truck of a hardwood tree and snapped large branches on several other trees along Bradham Rd just south of W R Simpson Rd.","Hurricane Sally made landfall near Gulf Shores, AL, as a category 2 hurricane, in the early morning of Wednesday, September 16, 2020, and then weakened and turned to the NE, tracking across the Central Savannah River Area of Georgia, and across Central SC, as a post-tropical area of low pressure, on Thursday, September 17.  Moisture, instability and low level wind shear, associated with the low, provided tornadoes, heavy rain, and flooding.  48-hour rainfall totals of 2 to 6 inches fell across a large portion of the Midlands of SC, with higher rainfall amounts of 6 to almost 9 inches observed across portions of the southern and eastern Midlands from lower Orangeburg Co NE across S Calhoun Co, Sumter Co, Clarendon Co and S Lee Co SC.  A total of 9 confirmed tornadoes occurred in Central SC during the morning and early afternoon of Sept. 17.",222
914167,SUMTER CO.,BRITTON,09/17/2020,1043,Tornado, ,EF0,0,0,0,0,SC,EST-5, ,151728,C,85,CAE,0,0,NWS Storm Survey, ,5.88,50,2,NE,3,WSW,MAYESVILLE,09/17/2020,1100,33.8747,-80.2788,33.9583,-80.2592,"A National Weather Service storm survey team confirmed an EF-0 tornado, with peak winds of 80 mph, east of Sumter in Sumter County, SC. The tornado began near Mims Rd and London Rd, moved northeast parallel to Camp Branch Rd, and turned northward as it crossed Highway 378 near Plowden Mill Rd. The tornado then turned sharply northwest as it crossed E Brewington Rd and the Rocky Bluff Swamp, then dissipated near Florence Highway south of Goza Rd. The weak tornado snapped the trunks of several pine trees, uprooted another pine tree, and snapped several tree limbs along its path.","Hurricane Sally made landfall near Gulf Shores, AL, as a category 2 hurricane, in the early morning of Wednesday, September 16, 2020, and then weakened and turned to the NE, tracking across the Central Savannah River Area of Georgia, and across Central SC, as a post-tropical area of low pressure, on Thursday, September 17.  Moisture, instability and low level wind shear, associated with the low, provided tornadoes, heavy rain, and flooding.  48-hour rainfall totals of 2 to 6 inches fell across a large portion of the Midlands of SC, with higher rainfall amounts of 6 to almost 9 inches observed across portions of the southern and eastern Midlands from lower Orangeburg Co NE across S Calhoun Co, Sumter Co, Clarendon Co and S Lee Co SC.  A total of 9 confirmed tornadoes occurred in Central SC during the morning and early afternoon of Sept. 17.",223
914166,CALHOUN CO.,LONE STAR,09/17/2020,1106,Tornado, ,EF0,0,0,0,0,SC,EST-5, ,151728,C,17,CAE,0,0,NWS Storm Survey, ,1.01,25,2,NNE,3,NNE,LONE STAR,09/17/2020,1108,33.6498,-80.5875,33.6639,-80.5828,"A National Weather Service damage survey team confirmed a brief EF-0 tornado, with peak wind speeds of 75 mph, in Lone Star, near the Calhoun-Sumter County Line. The tornado broke large branches off of trees on Low Falls Road and continued north for|about 1 mile. A large tree was uprooted on Shirer Lane, then the tornado lifted shortly after.","Hurricane Sally made landfall near Gulf Shores, AL, as a category 2 hurricane, in the early morning of Wednesday, September 16, 2020, and then weakened and turned to the NE, tracking across the Central Savannah River Area of Georgia, and across Central SC, as a post-tropical area of low pressure, on Thursday, September 17.  Moisture, instability and low level wind shear, associated with the low, provided tornadoes, heavy rain, and flooding.  48-hour rainfall totals of 2 to 6 inches fell across a large portion of the Midlands of SC, with higher rainfall amounts of 6 to almost 9 inches observed across portions of the southern and eastern Midlands from lower Orangeburg Co NE across S Calhoun Co, Sumter Co, Clarendon Co and S Lee Co SC.  A total of 9 confirmed tornadoes occurred in Central SC during the morning and early afternoon of Sept. 17.",224
914161,CALHOUN CO.,SINGLETON,09/17/2020,1145,Tornado, ,EF0,0,0,0,0,SC,EST-5, ,151728,C,17,CAE,0,0,NWS Storm Survey, ,0.32,25,2,SSE,2,SSE,SINGLETON,09/17/2020,1146,33.6548,-80.7178,33.658,-80.7138,"A National Weather Service storm survey team confirmed an EF-0 tornado, with peak wind speeds of 75 mph, east of St. George in Calhoun County, SC. The weak tornado uprooted several hardwood trees and snapped large tree limbs in the vicinity of Longstreet Rd and Darby Rd.","Hurricane Sally made landfall near Gulf Shores, AL, as a category 2 hurricane, in the early morning of Wednesday, September 16, 2020, and then weakened and turned to the NE, tracking across the Central Savannah River Area of Georgia, and across Central SC, as a post-tropical area of low pressure, on Thursday, September 17.  Moisture, instability and low level wind shear, associated with the low, provided tornadoes, heavy rain, and flooding.  48-hour rainfall totals of 2 to 6 inches fell across a large portion of the Midlands of SC, with higher rainfall amounts of 6 to almost 9 inches observed across portions of the southern and eastern Midlands from lower Orangeburg Co NE across S Calhoun Co, Sumter Co, Clarendon Co and S Lee Co SC.  A total of 9 confirmed tornadoes occurred in Central SC during the morning and early afternoon of Sept. 17.",225
914158,SUMTER CO.,PINEWOOD,09/17/2020,1219,Tornado, ,EF0,0,0,0,0,SC,EST-5, ,151728,C,85,CAE,0,0,NWS Storm Survey, ,6.26,25,2,NW,2,W,PRIVATEER,09/17/2020,1228,33.7507,-80.5047,33.8248,-80.4419,"A National Weather Service storm survey team confirmed an EF-0 tornado, with peak wind speeds of 60 mph, north of Pinewood in Sumter County, SC. The tornado began near Highway 261 south of Camp Mac Boykin Rd, moved northeast across Passageway Rd, then dissipated northeast of the intersection of Pinewood Rd and Cox Rd. The weak tornado snapped the trunks of a small pine and hardwood tree.","Hurricane Sally made landfall near Gulf Shores, AL, as a category 2 hurricane, in the early morning of Wednesday, September 16, 2020, and then weakened and turned to the NE, tracking across the Central Savannah River Area of Georgia, and across Central SC, as a post-tropical area of low pressure, on Thursday, September 17.  Moisture, instability and low level wind shear, associated with the low, provided tornadoes, heavy rain, and flooding.  48-hour rainfall totals of 2 to 6 inches fell across a large portion of the Midlands of SC, with higher rainfall amounts of 6 to almost 9 inches observed across portions of the southern and eastern Midlands from lower Orangeburg Co NE across S Calhoun Co, Sumter Co, Clarendon Co and S Lee Co SC.  A total of 9 confirmed tornadoes occurred in Central SC during the morning and early afternoon of Sept. 17.",226
922293,FLORENCE CO.,SARDIS,09/17/2020,1345,Tornado, ,EF0,0,0,50000,0,SC,EST-5, ,153169,C,41,ILM,0,0,NWS Storm Survey, ,4.99,25,1,N,1,SSE,TIMMONSVILLE ARPT,09/17/2020,1349,34.0469,-79.9326,34.1169,-79.9108,"The tornado was first observed by the public touching down in a|field north of Sardis Hwy, but east of Dogwood Road. The tornado|emerged from the Sparrow Swamp and caused some damage to a single|wide and double wide along Twin Bridge Rd. The tornado crossed S.|Hill Rd then across open fields until it reached E. Twin Church|Rd where it caused some tree damage. The tornado then paralleled|Young Rd before crossing I-95 near Honda Way. The tornado|dissipated north of Honday Way near the Lake Swamp. One|individual was injuried at Twin Bridge Rd within 15 minutes of|the tornado as he was clearing debris from a mobile home.","The remnants of Tropical Storm Sally spawn numerous tornadoes.",227
922294,FLORENCE CO.,WILLOW CREEK SIDING,09/17/2020,1421,Tornado, ,EF0,0,0,1000,0,SC,EST-5, ,153169,C,41,ILM,0,0,NWS Storm Survey, ,2.24,20,2,NE,2,ESE,CLAUSSEN,09/17/2020,1424,34.0977,-79.6267,34.1199,-79.5982,"The tornado touched down in the wooded area just south of Diamond|Head Loop in southeast Florence County, and traveled NNE while|creating scattered tree damage. The tornado then flipped a metal|carport adjacent to Old River Rd before lifting.","The remnants of Tropical Storm Sally spawn numerous tornadoes.",228
922395,HORRY CO.,OCEAN FOREST,09/25/2020,1424,Tornado, ,EF0,0,0,3000,0,SC,EST-5, ,153183,C,51,ILM,0,0,NWS Storm Survey, ,0.19,25,1,NE,1,NE,OCEAN FOREST,09/25/2020,1425,33.7401,-78.8171,33.7423,-78.8151,"A waterspout moved onshore along the beach near 72nd Ave N. The|tornado then moved parallel to the beach and dunes causing damage to |beach umbrellas, chairs, and small storage bins. The tornado then |dissipated along the dunes near 75th Ave N.","A waterspout came ashore near 72nd Ave.",229
